PM10,Riesgo,PM2.5,CO,SO2,tmin,tavg,tmax,prcp,wspd,pres
21.0,Bajo,20.0,0.26,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
23.0,Bajo,20.0,0.27,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
27.0,Bajo,18.0,0.31,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
23.0,Bajo,22.0,0.44,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
47.0,Medio,46.0,0.63,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
26.0,Bajo,24.0,0.4,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
27.0,Bajo,26.0,0.47,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
38.0,Bajo,34.0,0.64,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
45.0,Medio,44.0,0.65,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
36.0,Bajo,35.0,0.56,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
18.0,Bajo,15.0,0.29,1.0,3.0,5.4,9.0,9.5,12.7,1004.7
20.0,Bajo,17.0,0.4,1.0,5.4,7.6,10.0,2.1,13.3,997.4
20.0,Bajo,19.0,0.38,1.0,5.4,7.6,10.0,2.1,13.3,997.4
12.0,Bajo,11.0,0.24,1.0,5.4,7.6,10.0,2.1,13.3,997.4
12.0,Bajo,11.0,0.18,1.0,5.4,7.6,10.0,2.1,13.3,997.4
9.0,Bajo,8.0,0.11,1.0,5.4,7.6,10.0,2.1,13.3,997.4
7.0,Bajo,5.0,0.1,1.0,5.4,7.6,10.0,2.1,13.3,997.4
6.0,Bajo,4.0,0.11,1.0,5.4,7.6,10.0,2.1,13.3,997.4
7.0,Bajo,4.0,0.1,1.0,5.4,7.6,10.0,2.1,13.3,997.4
8.0,Bajo,7.0,0.11,1.0,5.4,7.6,10.0,2.1,13.3,997.4
12.0,Bajo,11.0,0.11,1.0,5.4,7.6,10.0,2.1,13.3,997.4
17.0,Bajo,16.0,0.2,1.0,5.4,7.6,10.0,2.1,13.3,997.4
11.0,Bajo,9.0,0.19,1.0,5.4,7.6,10.0,2.1,13.3,997.4
16.0,Bajo,14.0,0.22,1.0,5.4,7.6,10.0,2.1,13.3,997.4
18.0,Bajo,17.0,0.3,1.0,5.4,7.6,10.0,2.1,13.3,997.4
21.0,Bajo,15.0,0.34,1.0,5.4,7.6,10.0,2.1,13.3,997.4
29.0,Bajo,28.0,0.41,1.0,5.4,7.6,10.0,2.1,13.3,997.4
29.0,Bajo,26.0,0.46,1.0,5.4,7.6,10.0,2.1,13.3,997.4
50.0,Medio,45.0,0.53,1.0,5.4,7.6,10.0,2.1,13.3,997.4
48.0,Medio,47.0,0.67,1.0,5.4,7.6,10.0,2.1,13.3,997.4
53.0,Medio,47.0,0.88,1.0,5.4,7.6,10.0,2.1,13.3,997.4
44.0,Bajo,43.0,0.64,1.0,5.4,7.6,10.0,2.1,13.3,997.4
39.0,Bajo,36.0,0.61,1.0,5.4,7.6,10.0,2.1,13.3,997.4
128.0,Medio,119.0,1.77,1.0,5.4,7.6,10.0,2.1,13.3,997.4
49.0,Medio,45.0,1.01,1.0,5.4,7.6,10.0,2.1,13.3,997.4
44.0,Bajo,43.0,0.9,1.0,2.6,4.8,9.4,0.5,8.1,998.0
11.0,Bajo,10.0,0.41,1.0,2.6,4.8,9.4,0.5,8.1,998.0
30.0,Bajo,29.0,0.8,1.0,2.6,4.8,9.4,0.5,8.1,998.0
31.0,Bajo,30.0,0.86,1.0,2.6,4.8,9.4,0.5,8.1,998.0
28.0,Bajo,27.0,0.52,1.0,2.6,4.8,9.4,0.5,8.1,998.0
32.0,Bajo,28.0,0.63,1.0,2.6,4.8,9.4,0.5,8.1,998.0
79.0,Medio,78.0,0.94,1.0,2.6,4.8,9.4,0.5,8.1,998.0
123.0,Medio,115.0,1.42,1.0,2.6,4.8,9.4,0.5,8.1,998.0
83.0,Medio,82.0,1.01,1.0,2.6,4.8,9.4,0.5,8.1,998.0
56.0,Medio,55.0,0.56,1.0,2.6,4.8,9.4,0.5,8.1,998.0
27.0,Bajo,23.0,0.42,1.0,2.6,4.8,9.4,0.5,8.1,998.0
37.0,Bajo,36.0,0.47,1.0,2.6,4.8,9.4,0.5,8.1,998.0
35.0,Bajo,34.0,0.46,1.0,2.6,4.8,9.4,0.5,8.1,998.0
20.0,Bajo,15.0,0.32,1.0,2.6,4.8,9.4,0.5,8.1,998.0
29.0,Bajo,17.0,0.32,1.0,2.6,4.8,9.4,0.5,8.1,998.0
29.0,Bajo,20.0,0.34,1.0,2.6,4.8,9.4,0.5,8.1,998.0
29.0,Bajo,28.0,0.43,1.0,2.6,4.8,9.4,0.5,8.1,998.0
55.0,Medio,54.0,0.76,1.0,2.6,4.8,9.4,0.5,8.1,998.0
86.0,Medio,85.0,1.14,1.0,2.6,4.8,9.4,0.5,8.1,998.0
57.0,Medio,56.0,0.84,1.0,2.6,4.8,9.4,0.5,8.1,998.0
86.0,Medio,85.0,1.31,1.0,2.6,4.8,9.4,0.5,8.1,998.0
90.0,Medio,81.0,1.32,1.0,2.6,4.8,9.4,0.5,8.1,998.0
69.0,Medio,67.0,1.16,1.0,2.6,4.8,9.4,0.5,8.1,998.0
59.0,Medio,58.0,0.96,1.0,2.6,4.8,9.4,0.5,8.1,998.0
26.0,Bajo,22.0,0.65,1.0,0.0,2.7,6.7,0.4,10.6,995.9
15.0,Bajo,9.0,0.36,1.0,0.0,2.7,6.7,0.4,10.6,995.9
24.0,Bajo,23.0,0.51,1.0,0.0,2.7,6.7,0.4,10.6,995.9
12.0,Bajo,5.0,0.38,1.0,0.0,2.7,6.7,0.4,10.6,995.9
24.0,Bajo,23.0,0.71,1.0,0.0,2.7,6.7,0.4,10.6,995.9
5.0,Bajo,4.0,0.2,1.0,0.0,2.7,6.7,0.4,10.6,995.9
24.0,Bajo,23.0,0.39,1.0,0.0,2.7,6.7,0.4,10.6,995.9
48.0,Medio,47.0,0.45,1.0,0.0,2.7,6.7,0.4,10.6,995.9
162.0,Alto,156.0,1.32,1.0,0.0,2.7,6.7,0.4,10.6,995.9
83.0,Medio,82.0,1.07,1.0,0.0,2.7,6.7,0.4,10.6,995.9
43.0,Bajo,41.0,0.51,1.0,0.0,2.7,6.7,0.4,10.6,995.9
34.0,Bajo,21.0,0.36,1.0,0.0,2.7,6.7,0.4,10.6,995.9
24.0,Bajo,22.0,0.38,1.0,0.0,2.7,6.7,0.4,10.6,995.9
28.0,Bajo,26.0,0.41,1.0,0.0,2.7,6.7,0.4,10.6,995.9
21.0,Bajo,10.0,0.3,1.0,0.0,2.7,6.7,0.4,10.6,995.9
25.0,Bajo,20.0,0.31,1.0,0.0,2.7,6.7,0.4,10.6,995.9
37.0,Bajo,29.0,0.41,1.0,0.0,2.7,6.7,0.4,10.6,995.9
72.0,Medio,67.0,0.86,1.0,0.0,2.7,6.7,0.4,10.6,995.9
51.0,Medio,50.0,0.71,1.0,0.0,2.7,6.7,0.4,10.6,995.9
69.0,Medio,68.0,0.96,1.0,0.0,2.7,6.7,0.4,10.6,995.9
54.0,Medio,46.0,0.83,1.0,0.0,2.7,6.7,0.4,10.6,995.9
27.0,Bajo,19.0,0.51,1.0,0.0,2.7,6.7,0.4,10.6,995.9
26.0,Bajo,22.0,0.39,1.0,0.0,2.7,6.7,0.4,10.6,995.9
23.0,Bajo,22.0,0.39,1.0,0.0,2.7,6.7,0.4,10.6,995.9
15.0,Bajo,14.0,0.36,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
19.0,Bajo,15.0,0.35,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
11.0,Bajo,4.0,0.27,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
8.0,Bajo,5.0,0.18,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
12.0,Bajo,11.0,0.17,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
18.0,Bajo,12.0,0.34,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
12.0,Bajo,11.0,0.23,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
7.0,Bajo,6.0,0.13,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
25.0,Bajo,24.0,0.21,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
13.0,Bajo,12.0,0.13,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
17.0,Bajo,15.0,0.17,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
21.0,Bajo,16.0,0.22,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
22.0,Bajo,21.0,0.25,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
23.0,Bajo,22.0,0.35,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
27.0,Bajo,24.0,0.31,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
38.0,Bajo,30.0,0.48,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
30.0,Bajo,25.0,0.41,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
45.0,Medio,44.0,0.48,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
70.0,Medio,64.0,1.0,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
65.0,Medio,64.0,1.05,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
68.0,Medio,67.0,0.96,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
105.0,Medio,104.0,1.47,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
76.0,Medio,75.0,1.41,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
71.0,Medio,70.0,1.15,1.0,0.1,4.6,8.9,0.0,9.8,1003.5
28.0,Bajo,27.0,0.56,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
81.0,Medio,80.0,1.1,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
49.0,Medio,48.0,0.82,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
28.0,Bajo,25.0,0.55,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
31.0,Bajo,30.0,0.64,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
13.0,Bajo,12.0,0.36,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
25.0,Bajo,24.0,0.33,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
86.0,Medio,85.0,0.85,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
95.0,Medio,94.0,1.15,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
86.0,Medio,85.0,1.17,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
106.0,Medio,105.0,1.22,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
126.0,Medio,125.0,1.25,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
74.0,Medio,71.0,0.96,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
75.0,Medio,74.0,1.15,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
67.0,Medio,66.0,1.12,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
143.0,Medio,142.0,1.78,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
81.0,Medio,76.0,1.16,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
103.0,Medio,102.0,1.5,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
138.0,Medio,137.0,1.99,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
127.0,Medio,126.0,1.77,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
93.0,Medio,92.0,1.5,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
135.0,Medio,134.0,1.8,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
131.0,Medio,130.0,1.86,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
79.0,Medio,78.0,1.36,1.0,2.0,5.0,8.7,0.8,8.7,1005.0
76.0,Medio,75.0,1.13,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
53.0,Medio,52.0,1.06,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
16.0,Bajo,15.0,0.64,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
23.0,Bajo,22.0,0.55,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
26.0,Bajo,25.0,0.65,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
43.0,Bajo,42.0,1.02,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
53.0,Medio,52.0,0.99,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
118.0,Medio,117.0,1.38,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
85.0,Medio,84.0,1.06,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
106.0,Medio,105.0,1.16,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
84.0,Medio,83.0,1.09,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
70.0,Medio,67.0,0.86,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
54.0,Medio,53.0,0.64,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
59.0,Medio,58.0,0.65,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
39.0,Bajo,38.0,0.49,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
59.0,Medio,58.0,0.69,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
72.0,Medio,65.0,0.87,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
86.0,Medio,85.0,1.16,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
99.0,Medio,98.0,1.22,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
89.0,Medio,87.0,1.75,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
306.0,Alto,305.0,4.04,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
144.0,Medio,143.0,2.52,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
207.0,Alto,206.0,3.37,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
113.0,Medio,112.0,2.36,1.0,0.8,4.1,8.3,0.0,7.8,1009.3
55.0,Medio,54.0,1.19,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
30.0,Bajo,29.0,0.82,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
84.0,Medio,82.0,2.17,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
32.0,Bajo,31.0,0.9,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
37.0,Bajo,33.0,0.98,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
9.0,Bajo,8.0,0.34,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
34.0,Bajo,33.0,0.49,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
83.0,Medio,82.0,0.93,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
180.0,Alto,179.0,2.11,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
43.0,Bajo,36.0,0.68,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
23.0,Bajo,22.0,0.39,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
21.0,Bajo,12.0,0.27,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
33.0,Bajo,27.0,0.31,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
21.0,Bajo,13.0,0.28,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
22.0,Bajo,16.0,0.34,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
35.0,Bajo,22.0,0.46,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
64.0,Medio,50.0,0.72,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
139.0,Medio,121.0,1.54,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
119.0,Medio,114.0,1.66,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
59.0,Medio,58.0,0.96,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
56.0,Medio,55.0,0.91,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
55.0,Medio,54.0,0.92,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
39.0,Bajo,38.0,0.66,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
40.0,Bajo,39.0,0.75,1.0,0.0,5.8,9.0,6.1,8.4,1012.1
74.0,Medio,73.0,1.24,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
62.0,Medio,61.0,1.39,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
113.0,Medio,112.0,2.55,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
31.0,Bajo,30.0,1.1,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
30.0,Bajo,29.0,0.82,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
34.0,Bajo,33.0,0.69,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
38.0,Bajo,37.0,0.56,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
61.0,Medio,60.0,0.86,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
62.0,Medio,61.0,0.87,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
77.0,Medio,76.0,0.96,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
64.0,Medio,63.0,0.82,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
87.0,Medio,86.0,1.09,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
131.0,Medio,130.0,1.6,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
73.0,Medio,72.0,0.97,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
103.0,Medio,101.0,1.29,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
106.0,Medio,105.0,1.17,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
70.0,Medio,69.0,1.14,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
82.0,Medio,81.0,1.18,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
79.0,Medio,78.0,1.19,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
95.0,Medio,94.0,1.46,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
82.0,Medio,81.0,1.2,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
90.0,Medio,89.0,1.26,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
69.0,Medio,68.0,1.19,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
77.0,Medio,76.0,1.16,1.0,-2.5,2.2,7.8,2.3,8.2,1010.5
141.0,Medio,140.0,2.38,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
66.0,Medio,64.0,1.5,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
69.0,Medio,68.0,1.42,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
46.0,Medio,45.0,0.95,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
47.0,Medio,46.0,1.15,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
40.0,Bajo,37.0,1.03,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
94.0,Medio,93.0,1.62,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
160.0,Alto,159.0,1.85,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
176.0,Alto,175.0,2.34,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
120.0,Medio,119.0,1.48,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
131.0,Medio,130.0,1.53,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
95.0,Medio,89.0,1.03,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
139.0,Medio,128.0,1.25,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
45.0,Medio,38.0,0.56,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
48.0,Medio,41.0,0.56,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
43.0,Bajo,35.0,0.54,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
49.0,Medio,42.0,0.65,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
52.0,Medio,45.0,0.74,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
54.0,Medio,52.0,0.77,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
77.0,Medio,76.0,1.04,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
62.0,Medio,61.0,0.88,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
66.0,Medio,57.0,0.96,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
79.0,Medio,78.0,1.31,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
33.0,Bajo,32.0,0.8,1.0,0.7,2.8,5.0,0.0,4.1,1023.5
53.0,Medio,52.0,0.96,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
33.0,Bajo,32.0,0.72,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
36.0,Bajo,31.0,0.88,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
50.0,Medio,49.0,0.99,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
33.0,Bajo,32.0,0.65,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
26.0,Bajo,22.0,0.47,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
19.0,Bajo,17.0,0.41,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
35.0,Bajo,34.0,0.53,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
90.0,Medio,84.0,0.92,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
104.0,Medio,90.0,1.04,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
96.0,Medio,86.0,0.98,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
87.0,Medio,84.0,0.91,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
98.0,Medio,83.0,0.83,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
25.0,Bajo,19.0,0.37,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
20.0,Bajo,17.0,0.26,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
26.0,Bajo,20.0,0.36,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
31.0,Bajo,30.0,0.44,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
90.0,Medio,75.0,1.21,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
107.0,Medio,95.0,1.29,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
164.0,Alto,155.0,2.22,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
278.0,Alto,252.0,3.22,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
180.0,Alto,179.0,2.68,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
111.0,Medio,110.0,1.6,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
187.0,Alto,186.0,2.91,1.0,-4.9,-1.5,6.5,0.0,6.6,1026.1
147.0,Medio,137.0,2.79,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
156.0,Alto,155.0,2.93,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
122.0,Medio,116.0,2.76,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
103.0,Medio,102.0,2.04,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
80.0,Medio,79.0,1.97,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
105.0,Medio,104.0,2.91,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
60.0,Medio,59.0,1.9,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
194.0,Alto,193.0,3.8,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
220.0,Alto,216.0,3.38,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
213.0,Alto,211.0,2.33,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
84.0,Medio,81.0,0.95,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
63.0,Medio,62.0,0.74,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
69.0,Medio,58.0,0.72,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
62.0,Medio,53.0,0.73,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
49.0,Medio,37.0,0.64,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
92.0,Medio,73.0,0.93,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
72.0,Medio,64.0,1.0,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
121.0,Medio,108.0,1.65,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
186.0,Alto,183.0,2.56,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
311.0,Alto,300.0,3.62,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
257.0,Alto,239.0,3.02,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
168.0,Alto,163.0,2.2,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
144.0,Medio,143.0,1.95,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
62.0,Medio,61.0,0.98,1.0,-5.1,-0.7,3.0,0.0,7.0,1028.5
40.0,Bajo,36.0,0.84,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
70.0,Medio,69.0,1.74,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
29.0,Bajo,28.0,0.82,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
11.0,Bajo,9.0,0.33,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
32.0,Bajo,31.0,0.78,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
39.0,Bajo,35.0,0.85,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
169.0,Alto,168.0,2.34,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
367.0,Alto,349.0,3.75,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
259.0,Alto,213.0,3.02,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
82.0,Medio,63.0,0.81,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
18.0,Bajo,14.0,0.25,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
23.0,Bajo,19.0,0.27,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
43.0,Bajo,26.0,0.41,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
65.0,Medio,33.0,0.47,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
54.0,Medio,30.0,0.49,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
55.0,Medio,29.0,0.48,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
68.0,Medio,38.0,0.61,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
171.0,Alto,137.0,1.72,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
227.0,Alto,185.0,2.52,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
371.0,Alto,327.0,4.09,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
287.0,Alto,283.0,4.05,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
179.0,Alto,178.0,2.36,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
258.0,Alto,257.0,3.92,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
237.0,Alto,236.0,3.96,1.0,-2.7,1.2,5.1,0.0,6.5,1032.1
446.0,Alto,445.0,6.7,1.0,-6.9,-3.1,6.0,0.0,5.2,1026.6
372.0,Alto,371.0,5.68,1.0,-6.9,-3.1,6.0,0.0,5.2,1026.6
318.0,Alto,317.0,5.92,1.0,-6.9,-3.1,6.0,0.0,5.2,1026.6
210.0,Alto,209.0,4.8,1.0,-6.9,-3.1,6.0,0.0,5.2,1026.6
136.0,Medio,135.0,3.2,1.0,-6.9,-3.1,6.0,0.0,5.2,1026.6
164.0,Alto,163.0,3.45,1.0,-6.9,-3.1,6.0,0.0,5.2,1026.6
